T,Genjyo,Suggested
57.64,9.00424704077372,5.16184033633051
57.65,9.00529515798353,5.16240499200867
57.66,9.00634318430167,5.1629698362731
57.67,9.00739111975179,5.16353486909533
57.68,9.00843896435752,5.16410009044692
57.69,9.00948671814248,5.16466550029944
57.7,9.01053438113029,5.16523109862445
57.71,9.01158195334454,5.16579688539356
57.72,9.01262943480883,5.16636286057834
57.73,9.01367682554673,5.16692902415041
57.74,9.01472412558182,5.16749537608139
57.75,9.01577133493765,5.16806191634289
57.76,9.01681845363779,5.16862864490657
57.77,9.01786548170575,5.16919556174406
57.78,9.01891241916509,5.16976266682704
57.79,9.01995926603931,5.17032996012716
57.8,9.02100602235192,5.1708974416161
57.81,9.02205268812643,5.17146511126556
57.82,9.02309926338632,5.17203296904724
57.83,9.02414574815508,5.17260101493285
57.84,9.02519214245616,5.17316924889411
57.85,9.02623844631303,5.17373767090276
57.86,9.02728465974914,5.17430628093053
57.87,9.02833078278792,5.17487507894918
57.88,9.02937681545281,5.17544406493047
57.89,9.03042275776722,5.17601323884617
57.9,9.03146860975456,5.17658260066808
57.91,9.03251437143822,5.17715215036798
57.92,9.0335600428416,5.17772188791768
57.93,9.03460562398807,5.178291813289
57.94,9.03565111490101,5.17886192645376
57.95,9.03669651560375,5.1794322273838
57.96,9.03774182611967,5.18000271605097
57.97,9.03878704647208,5.18057339242711
57.98,9.03983217668433,5.18114425648411
57.99,9.04087721677972,5.18171530819384
58,9.04192216678156,5.18228654752818
58.01,9.04296702671315,5.18285797445903
58.02,9.04401179659778,5.18342958895831
58.03,9.04505647645873,5.18400139099793
58.04,9.04610106631925,5.18457338054982
58.05,9.04714556620261,5.18514555758593
58.06,9.04818997613206,5.1857179220782
58.07,9.04923429613083,5.18629047399859
58.08,9.05027852622215,5.18686321331908
58.09,9.05132266642923,5.18743614001164
58.1,9.05236671677529,5.18800925404827
58.11,9.05341067728351,5.18858255540097
58.12,9.0544545479771,5.18915604404175
